STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ISR,Israel,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_10,Safety,2019,,17.1020707093868,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,CHE,Switzerland,11_3,Feelings of physical pain,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_11,Subjective well-being,2019,,20.6511674254004,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,GRC,Greece,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,_T,Total,M,Male,_T,Total,HSL_2,Work and job quality,2019,,75.061,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,DNK,Denmark,2_4,"Youth not in employment, education or training",PT_POP_Y15T24_SUB,Percentage of population aged 15-24 years in the same subgroup,_T,Total,F,Female,_T,Total,HSL_2,Work and job quality,2019,,8.9644899,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,MEX,Mexico,2_4,"Youth not in employment, education or training",PT_POP_Y15T24_SUB,Percentage of population aged 15-24 years in the same subgroup,_T,Total,F,Female,_T,Total,HSL_2,Work and job quality,2019,,27.704359,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,PRT,Portugal,5_1,Life expectancy at birth,Y,Years,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,78.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,USA,United States,5_1,Life expectancy at birth,Y,Years,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,81.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ESP,Spain,5_2,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,72.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,EST,Estonia,5_2,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,59.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,USA,United States,5_3,"Deaths from suicide, alcohol, drugs",DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,47.5412781313091,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,CRI,Costa Rica,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_7,Social connections,2019,,90.2381504211899,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,SVK,Slovak Republic,10_1,Homicides,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_T,Total,HSL_10,Safety,2019,,0.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,SWE,Sweden,10_1,Homicides,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_T,Total,HSL_10,Safety,2019,,1.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ISR,Israel,10_2,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_10,Safety,2019,,72.8857426305122,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,FRA,France,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_10,Safety,2019,,28.739516847657,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,SVN,Slovenia,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_10,Safety,2019,,5.41160886051961,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,GBR,United Kingdom,11_1,Life satisfaction,0_TO_10,0-10 scale,_T,Total,M,Male,_T,Total,HSL_11,Subjective well-being,2019,,7.67,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,KOR,Korea,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_11,Subjective well-being,2019,,16.6812614623904,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,FIN,Finland,5_4,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,6.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,JPN,Japan,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_7,Social connections,2019,,15.3912850044596,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,PRT,Portugal,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_7,Social connections,2019,,10.0380532583339,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,LUX,Luxembourg,10_1,Homicides,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_T,Total,HSL_10,Safety,2019,,0.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,LVA,Latvia,10_2,Feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_10,Safety,2019,,74.5832335593784,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,BEL,Belgium,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,_T,Total,M,Male,_T,Total,HSL_2,Work and job quality,2019,,77.939,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ITA,Italy,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,_T,Total,F,Female,_T,Total,HSL_2,Work and job quality,2019,,56.187,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,BEL,Belgium,2_4,"Youth not in employment, education or training",PT_POP_Y15T24_SUB,Percentage of population aged 15-24 years in the same subgroup,_T,Total,M,Male,_T,Total,HSL_2,Work and job quality,2019,,11.493417,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ITA,Italy,2_4,"Youth not in employment, education or training",PT_POP_Y15T24_SUB,Percentage of population aged 15-24 years in the same subgroup,_T,Total,F,Female,_T,Total,HSL_2,Work and job quality,2019,,19.359665,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,SVN,Slovenia,2_4,"Youth not in employment, education or training",PT_POP_Y15T24_SUB,Percentage of population aged 15-24 years in the same subgroup,_T,Total,M,Male,_T,Total,HSL_2,Work and job quality,2019,,5.5442643,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,AUS,Australia,5_1,Life expectancy at birth,Y,Years,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,85,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,TUR,Türkiye,5_2,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,71.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,BEL,Belgium,5_2_DEP,Perceived health as negative,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,9.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,COL,Colombia,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_7,Social connections,2019,,89.0295325048713,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,FIN,Finland,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_7,Social connections,2019,,95.3471242191539,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ESP,Spain,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_10,Safety,2019,,16.1982163401094,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,MEX,Mexico,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_11,Subjective well-being,2019,,6.29209301183619,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,CAN,Canada,11_3,Feelings of physical pain,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_11,Subjective well-being,2019,,30.1881378835444,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,SVN,Slovenia,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,_T,Total,M,Male,_T,Total,HSL_2,Work and job quality,2019,,81.537,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,LUX,Luxembourg,2_3,Long-term unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,F,Female,_T,Total,HSL_2,Work and job quality,2019,,1.32347464843246,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,CHL,Chile,5_1,Life expectancy at birth,Y,Years,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,77.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,EST,Estonia,5_1,Life expectancy at birth,Y,Years,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,83,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,HUN,Hungary,5_1,Life expectancy at birth,Y,Years,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,79.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,DEU,Germany,5_2,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,64.6,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,EST,Estonia,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_7,Social connections,2019,,6.51759854825463,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,DNK,Denmark,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_11,Subjective well-being,2019,,7.48013932642218,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,POL,Poland,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_11,Subjective well-being,2019,,12.0831302887433,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,POL,Poland,5_1,Life expectancy at birth,Y,Years,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,74.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ESP,Spain,5_2_DEP,Perceived health as negative,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,5.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,IRL,Ireland,5_4,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,5.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,SWE,Sweden,5_4,Self-reported depression,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,9.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,CHL,Chile,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_7,Social connections,2019,,12.0324252694582,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,FIN,Finland,10_1,Homicides,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_T,Total,HSL_10,Safety,2019,,1.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,PRT,Portugal,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_11,Subjective well-being,2019,,22.2906486603243,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,HUN,Hungary,11_3,Feelings of physical pain,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_11,Subjective well-being,2019,,32.106439218994,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,FIN,Finland,2_3,Long-term unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,F,Female,_T,Total,HSL_2,Work and job quality,2019,,1.03606298472385,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,NOR,Norway,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,_T,Total,F,Female,_T,Total,HSL_2,Work and job quality,2019,,0.46,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ISR,Israel,5_2,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,72.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,NLD,Netherlands,5_2,Perceived health as positive,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,72.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,LVA,Latvia,5_3,"Deaths from suicide, alcohol, drugs",DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,16.1021255266809,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,LVA,Latvia,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_7,Social connections,2019,,7.83732839151955,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,DEU,Germany,10_2_DEP,Not feeling safe at night,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_10,Safety,2019,,31.3044833935124,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,USA,United States,2_3,Long-term unemployment rate,PT_LF_SUB,Percentage of labour force in the same subgroup,_T,Total,F,Female,_T,Total,HSL_2,Work and job quality,2019,,0.413643243243243,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,CHL,Chile,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,_T,Total,F,Female,_T,Total,HSL_2,Work and job quality,2019,,4.53,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,LUX,Luxembourg,5_2_DEP,Perceived health as negative,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,7.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,TUR,Türkiye,5_2_DEP,Perceived health as negative,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,8.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ISL,Iceland,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_7,Social connections,2019,,97.3652839459865,,D,Definition differs,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,KOR,Korea,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_7,Social connections,2019,,78.227167730606,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ESP,Spain,10_1,Homicides,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_T,Total,HSL_10,Safety,2019,,0.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,COL,Colombia,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_11,Subjective well-being,2019,,16.2988699765954,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ITA,Italy,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,_T,Total,M,Male,_T,Total,HSL_2,Work and job quality,2019,,76.842,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL_SUB,Percentage of employees in the same subgroup,_T,Total,F,Female,_T,Total,HSL_2,Work and job quality,2019,,4.74,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ISL,Iceland,5_1,Life expectancy at birth,Y,Years,_T,Total,M,Male,_T,Total,HSL_5,Health,2019,,81.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,LVA,Latvia,5_1,Life expectancy at birth,Y,Years,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,80.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,ITA,Italy,5_2_DEP,Perceived health as negative,PT_POP_Y_GE16_SUB,Percentage of population aged 16 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,8.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,FIN,Finland,5_3,"Deaths from suicide, alcohol, drugs",DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_T,Total,HSL_5,Health,2019,,21.743590419478,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,AUS,Australia,7_1,Social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_7,Social connections,2019,,94.6477220293342,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,TUR,Türkiye,7_1_DEP,Lack of social support,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_7,Social connections,2019,,15.0248339825681,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,COL,Colombia,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_11,Subjective well-being,2019,,9.9764310029635,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,NZL,New Zealand,11_2,Negative affect balance,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,F,Female,_T,Total,HSL_11,Subjective well-being,2019,,10.5476584110569,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,DNK,Denmark,11_3,Feelings of physical pain,PT_POP_Y_GE15_SUB,Percentage of population aged 15 years or over in the same subgroup,_T,Total,M,Male,_T,Total,HSL_11,Subjective well-being,2019,,24.4928527125636,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB_SEX(1.1),Current well-being by sex,I,DNK,Denmark,2_1,Employment rate,PT_POP_Y25T64_SUB,Percentage of population aged 25-64 years in the same subgroup,_T,Total,F,Female,_T,Total,HSL_2,Work and job quality,2019,,76.103,,A,Normal value,0,Units,2,Two,,
