STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CHE,Switzerland,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,82.4147080665547,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,BEL,Belgium,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,42.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,MEX,Mexico,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,80723,,P,Provisional value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CHL,Chile,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.7552,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FIN,Finland,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,90.832157,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,GBR,United Kingdom,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2020,,4473.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,EST,Estonia,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2021,,106901,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,IRL,Ireland,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.87836,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ESP,Spain,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,73.451141,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CZE,Czechia,13_2,Labour underutilisation rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2023,,7.03,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FIN,Finland,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,45.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FRA,France,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,37.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,IRL,Ireland,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,263305,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CZE,Czechia,15_6,Households and NPISHs debt,PT_B6N_S1M,Percentage of household and NPISH net disposable income,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,64.278402,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,DNK,Denmark,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,7.115249,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,GBR,United Kingdom,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,6.035362,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LVA,Latvia,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,5.39063,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SWE,Sweden,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,85.251293,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LTU,Lithuania,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,7804.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NZL,New Zealand,14_1,Trust in others,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2021,,6.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CAN,Canada,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,-9.3150055,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,KOR,Korea,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,2.64,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SVK,Slovak Republic,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.9674,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CHE,Switzerland,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,4.743798,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LTU,Lithuania,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,6.887942,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,DNK,Denmark,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,162916,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,AUT,Austria,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,35.71,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,AUT,Austria,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,8.046523,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NLD,Netherlands,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,8.664255,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CRI,Costa Rica,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,47.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LVA,Latvia,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2021,,123221,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,DNK,Denmark,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,44.96,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,MEX,Mexico,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,8.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,JPN,Japan,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.74628,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,DEU,Germany,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,8.949678,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CRI,Costa Rica,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,58.270433,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ESP,Spain,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2021,,3334.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ESP,Spain,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,38.8166796121141,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SWE,Sweden,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,46.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,KOR,Korea,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,184979,,P,Provisional value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LUX,Luxembourg,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,49.522465,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,PRT,Portugal,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,-72.004185,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SVN,Slovenia,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,-22.198162,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,GBR,United Kingdom,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,14.79,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,BEL,Belgium,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,8.897688,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ISR,Israel,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,8.53734,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,POL,Poland,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,10.0591,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,PRT,Portugal,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,5.398377,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SVN,Slovenia,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,7.404967,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,KOR,Korea,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,98.374186,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,IRL,Ireland,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2020,,3518.8,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CZE,Czechia,14_1,Trust in others,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,5.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NLD,Netherlands,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,161712,,P,Provisional value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,MEX,Mexico,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,-38.037343,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CHE,Switzerland,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2021,,2913.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NZL,New Zealand,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2017,,105239,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,COL,Colombia,15_6,Households and NPISHs debt,PT_B6N_S1M,Percentage of household and NPISH net disposable income,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2020,,51.7056,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,EST,Estonia,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,6.0781229,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CRI,Costa Rica,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,49.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,TUR,Türkiye,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.90052,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,USA,United States,13_2,Labour underutilisation rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2023,,6.95,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ISR,Israel,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2021,,3331.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SVN,Slovenia,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2020,,3927.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LUX,Luxembourg,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,80.8052598064363,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FIN,Finland,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,57.355847,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,JPN,Japan,12_8,Greenhouse gas emissions per capita,KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2022,,9.072964,,E,Estimated value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CHL,Chile,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2021,,5651.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ESP,Spain,14_1,Trust in others,0_TO_10,0-10 scale,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,6.3,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ITA,Italy,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,42.5664916034517,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,LTU,Lithuania,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,41.1280067818139,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CAN,Canada,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,30.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,TUR,Türkiye,14_5,Gender parity in politics,PT_PARL_MEM,Percentage of members of parliament,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,17.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,AUS,Australia,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,166189,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,DEU,Germany,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,186638,,P,Provisional value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,AUT,Austria,15_6,Households and NPISHs debt,PT_B6N_S1M,Percentage of household and NPISH net disposable income,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2022,,88.180682,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,FRA,France,15_7,General government net financial worth,PT_B1GQ,Percentage of GDP,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,-71.001709,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ESP,Spain,12_10,Renewable energy,PT_SUP_NRG,Percentage of energy supply,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2023,,18.79,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CAN,Canada,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.96711,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,ITA,Italy,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.87002,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SWE,Sweden,12_7,Red list index of threatened species,IX,Index,_T,Total,_T,Total,_T,Total,HSL_12,Natural capital,2024,,0.99243,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,COL,Colombia,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,77.157715,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,SVK,Slovak Republic,13_1,Educational attainment among young adults,PT_POP_Y25T34,Percentage of population aged 25-34 years,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2022,,93.238346,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,AUS,Australia,13_2,Labour underutilisation rate,PT_LF,Percentage of labour force,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2023,,15.95,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,DEU,Germany,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2020,,4040.6,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,GRC,Greece,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2020,,4071.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,NOR,Norway,13_3,Premature mortality,Y_10P5PS,Years per 100 000 persons,_T,Total,_T,Total,_T,Total,HSL_13,Human capital,2016,,3283.6,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,HUN,Hungary,14_3,Trust in government,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_14,Social capital,2023,,40.9821594726848,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,CHL,Chile,15_1,Produced fixed assets,USD_PPP_PS,"US dollars per person, PPP converted",_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,69729,,A,Normal value,0,Units,2,Two,2015,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_FWB(1.1),Future well-being,I,KOR,Korea,15_6,Households and NPISHs debt,PT_B6N_S1M,Percentage of household and NPISH net disposable income,_T,Total,_T,Total,_T,Total,HSL_15,Economic capital,2023,,186.48093,,A,Normal value,0,Units,2,Two,,
